image_url,file_name,status,error
https://cdn.lookastic.com/beige-canvas-duffle-bag-original-11657029.jpg,data\images\beige-canvas-duffle-bag-original-11657029.jpg,success,
https://cdn.lookastic.com/olive-chinos-original-466344.jpg,data\images\olive-chinos-original-466344.jpg,success,
https://cdn.lookastic.com/tobacco-chinos-original-2309991.jpg,data\images\tobacco-chinos-original-2309991.jpg,success,
https://cdn.lookastic.com/white-canvas-low-top-sneakers-original-10384459.jpg,data\images\white-canvas-low-top-sneakers-original-10384459.jpg,success,
https://cdn.lookastic.com/black-and-white-canvas-low-top-sneakers-original-10385251.jpg,data\images\black-and-white-canvas-low-top-sneakers-original-10385251.jpg,success,
https://cdn.lookastic.com/light-blue-long-sleeve-shirt-original-2899599.jpg,data\images\light-blue-long-sleeve-shirt-original-2899599.jpg,success,
https://cdn.lookastic.com/grey-blazer-original-441252.jpg,data\images\grey-blazer-original-441252.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-t-shirt-shorts-low-top-sneakers-large-109203.jpg,data\images\crew-neck-t-shirt-shorts-low-top-sneakers-large-109203.jpg,success,
https://cdn.lookastic.com/navy-chinos-original-463284.jpg,data\images\navy-chinos-original-463284.jpg,success,
https://cdn.lookastic.com/dark-purple-crew-neck-sweater-original-8595932.jpg,data\images\dark-purple-crew-neck-sweater-original-8595932.jpg,success,
https://cdn.lookastic.com/navy-short-sleeve-shirt-original-364446.jpg,data\images\navy-short-sleeve-shirt-original-364446.jpg,success,
https://cdn.lookastic.com/dark-brown-leather-watch-original-9560517.jpg,data\images\dark-brown-leather-watch-original-9560517.jpg,success,
https://cdn.lookastic.com/khaki-chinos-original-3402249.jpg,data\images\khaki-chinos-original-3402249.jpg,success,
https://cdn.lookastic.com/white-athletic-shoes-original-547740.jpg,data\images\white-athletic-shoes-original-547740.jpg,success,
https://cdn.lookastic.com/black-shirt-jacket-original-11479413.jpg,data\images\black-shirt-jacket-original-11479413.jpg,success,
https://cdn.lookastic.com/looks/crew-neck-t-shirt-jeans-loafers-large-109202.jpg,data\images\crew-neck-t-shirt-jeans-loafers-large-109202.jpg,success,
https://cdn.lookastic.com/light-blue-linen-long-sleeve-shirt-original-9428302.jpg,data\images\light-blue-linen-long-sleeve-shirt-original-9428302.jpg,success,
https://cdn.lookastic.com/looks/long-sleeve-shirt-shorts-low-top-sneakers-large-109201.jpg,data\images\long-sleeve-shirt-shorts-low-top-sneakers-large-109201.jpg,success,
https://cdn.lookastic.com/black-bracelet-original-10575787.jpg,data\images\black-bracelet-original-10575787.jpg,success,
